GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
2	rs2815748	1	72861567	rs1460939	2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Life satisfaction	80,852 European ancestry individuals	NA	1p31.1	NR	RPL31P12 - ASPM	ENSG00000284996	ENSG00000066279		94055	124688237	rs1460939-T	rs1460939	0	1460939	intron_variant	1	0.803141489624633	1E-8	8		0.009797679	[0.0064-0.0132] unit increase	NR [NR]	N
2	rs2815748	1	72861567	rs1460939	2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Positive affect	410,603 European ancestry individuals	NA	1p31.1	NR	RPL31P12 - ASPM	ENSG00000284996	ENSG00000066279		94055	124688237	rs1460939-T	rs1460939	0	1460939	intron_variant	1	0.803141489624633	6E-10	9.22184874961636		0.009239389	[0.0063-0.0122] unit increase	NR [NR]	N
2	rs2815748	1	72885281	rs2590942	2016-09-28	26604143	Felix JF	2015-11-24	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/26604143	Genome-wide association analysis identifies three new susceptibility loci for childhood body mass index.	Childhood body mass index	34,744 European ancestry children	11,313 European ancestry children	1p31.1	NEGR1	RPL31P12 - RNU6-1246P	ENSG00000284996	ENSG00000212366		117769	298065	rs2590942-T	rs2590942	0	2590942	intron_variant	1	0.82	2E-7	6.69897000433602		0.047	[0.029-0.065] unit increase	Affymetrix, Illumina [2499691] (imputed)	N
2	rs2815748	1	72885281	rs2590942	2022-01-31	33910581	Zhuang Z	2021-04-29	BMC Med	www.ncbi.nlm.nih.gov/pubmed/33910581	Shared genetic etiology and causality between body fat percentage and cardiovascular diseases: a large-scale genome-wide cross-trait analysis.	Body fat percentage or coronary artery disease (MTAG)	89,297 European ancestry individuals with body fat percentage, 11,419 Korean ancestry, Indian ancestry, Jamaican ancestry individuals with body fat percentage, 61,289 European ancestry, East Asian ancestry, South Asian ancestry, African American, Hispanic cases with coronary artery disease, 134,524 European ancestry, East Asian ancestry, South Asian ancestry, African American, Hispanic controls without coronary artery disease	NA	1p31.1		RPL31P12 - RNU6-1246P	ENSG00000284996	ENSG00000212366		117769	298065	rs2590942-?	rs2590942	0	2590942	intron_variant	1	NR	6E-9	8.22184874961636		0.0413	[0.015-0.067] unit increase	NR [NR] (imputed)	N
2	rs2815748	1	72945128	rs782214	2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	1p31.1	NR					NA	NA	rs782214-G	rs782214	0	782214	intron_variant	1	0.196566880117919	5E-11	10.301029995664		0.012268039	[0.0086-0.0159] unit decrease	NR [NR]	N
2	rs2815748	1	72949290	rs707444	2022-10-03	34426670	Merino J	2021-08-23	Nat Hum Behav	www.ncbi.nlm.nih.gov/pubmed/34426670	Genetic analysis of dietary intake identifies new loci and functional links with metabolic traits.	Relative fat intake	282,271 European ancestry individuals	NA	1p31.1		RPL31P12 - RNU6-1246P	ENSG00000284996	ENSG00000212366		181778	234056	rs707444-A	rs707444	0	707444	intron_variant	1	0.1927	7E-9	8.15490195998574		0.1345	[0.089-0.18] unit increase	Affymetrix [11800000] (imputed)	N
3	rs35508473	1	87893132	rs2152735	2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	1p22.3	LMO4	LINC01364 - RNA5SP52	ENSG00000227290	ENSG00000199318		55766	25791	rs2152735-A	rs2152735	0	2152735	regulatory_region_variant	1	0.33	7E-18	17.1549019599857		0.3061	[0.24-0.38] unit decrease	Affymetrix [19941912] (imputed)	N
3	rs35508473	1	87913176	rs11162019	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Smoking initiation (ever regular vs never regular) (MTAG)	up to 1,359,002 European ancestry individuals	NA	1p22.3	NR	LINC01364 - RNA5SP52	ENSG00000227290	ENSG00000199318		75810	5747	rs11162019-T	rs11162019	0	11162019	intergenic_variant	1	0.363	7E-10	9.15490195998574		0.00690692	[0.0047-0.0091] unit decrease	NR [9732723] (imputed)	N
3	rs35508473	1	87913176	rs11162019	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Smoking initiation (ever regular vs never regular)	up to 1,232,091 European ancestry individuals	NA	1p22.3	NR	LINC01364 - RNA5SP52	ENSG00000227290	ENSG00000199318		75810	5747	rs11162019-T	rs11162019	0	11162019	intergenic_variant	1	0.363	5E-9	8.30102999566398		0.015494716	[0.01-0.021] unit decrease	NR [~ 10000000] (imputed)	N
4	rs16834287	1	192414422	rs6704162	2022-01-13	29374629	Ortiz-Fernandez L	2018-01-27	Ann Rheum Dis	www.ncbi.nlm.nih.gov/pubmed/29374629	Cross-phenotype analysis of Immunochip data identifies <i>KDM4C</i> as a relevant <i>locus</i> for the development of systemic vasculitis.	Systemic vasculitis	2,425 European ancestry cases, 4,526 European ancestry controls	NA	1q31.2	RGS21, RGS1	RGS21 - RGS1	ENSG00000253148	ENSG00000090104		78007	130471	rs6704162-G	rs6704162	0	6704162	intron_variant	1		4E-6	5.39794000867204		1.25	[1.14-1.37]	Illumina [191948]	N
4	rs16834287	1	192427329	rs4658030	2021-02-03	33218114	Rebelo MA	2020-11-18	Brain Sci	www.ncbi.nlm.nih.gov/pubmed/33218114	Genome-Wide Scan for Five Brain Oscillatory Phenotypes Identifies a New QTL Associated with Theta EEG Band.	Beta 2 electroencephalogram power	191 European ancestry individuals	NA	1q31.2	NR	RGS21 - RGS1	ENSG00000253148	ENSG00000090104		90914	117564	rs4658030-?	rs4658030	0	4658030	intron_variant	1	NR	2E-6	5.69897000433602		0.03	NR unit decrease	Affymetrix [388620]	N
4	rs16834287	1	192427329	rs4658030	2022-03-08	35165267	Boua PR	2022-02-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/35165267	Genetic associations with carotid intima-media thickness link to atherosclerosis with sex-specific effects in sub-Saharan Africans.	Carotid Intima-media thickness (mean of the maximum cIMT)	3,963 Sub-Saharan African ancestry females	NA	1q31.2		RGS21 - RGS1	ENSG00000253148	ENSG00000090104		90914	117564	rs4658030-G	rs4658030	0	4658030	intron_variant	1	0.982816	4E-6	5.39794000867204		0.0490466	[0.028-0.07] unit decrease	Illumina [13900000] (imputed)	N
5	rs34653494	1	227150266	rs1892490	2020-04-17	31669095	Zhu Z	2019-10-24	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/31669095	Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.	Waist circumference adjusted for body mass index	457,690 European ancestry individuals	NA	1q42.13	NR	COQ8A			ENSG00000163050	NA	NA	rs1892490-?	rs1892490	0	1892490	intron_variant	0	NR	2E-17	16.698970004336		NA		Affymetrix [~ 8270000] (imputed)	N
5	rs34653494	1	227150266	rs1892490	2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	A body shape index	219,872 British ancestry women	NA	1q42.13	ADCK3	COQ8A			ENSG00000163050	NA	NA	rs1892490-A	rs1892490	0	1892490	intron_variant	0	NR	1E-8	8		0.0199948	[0.013-0.027] unit decrease	Affymetrix [321169] (imputed)	N
5	rs34653494	1	227168555	rs2777832	2020-04-17	31669095	Zhu Z	2019-10-24	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/31669095	Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.	Waist-to-hip ratio adjusted for BMI	457,690 European ancestry individuals	NA	1q42.13	NR	COQ8A			ENSG00000163050	NA	NA	rs2777832-?	rs2777832	0	2777832	intron_variant	0	NR	2E-8	7.69897000433602		NA		Affymetrix [~ 8270000] (imputed)	N
5	rs34653494	1	227168555	rs2777832	2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	Waist circumference adjusted for body mass index	219,872 British ancestry women	NA	1q42.13	ADCK3	COQ8A			ENSG00000163050	NA	NA	rs2777832-A	rs2777832	0	2777832	intron_variant	0	NR	4E-13	12.397940008672		0.025154	[0.018-0.032] unit decrease	Affymetrix [321114] (imputed)	N
6	rs6731789	2	15385484	rs9287655	2019-08-28	30972912	Wei L	2019-04-10	J Viral Hepat	www.ncbi.nlm.nih.gov/pubmed/30972912	Genetic variation in FCER1A predicts peginterferon alfa-2a-induced hepatitis B surface antigen clearance in East Asian patients with chronic hepatitis B.	Peginterferon alfa-2a treatment response in chronic hepatitis B infection	up to 1,108 East Asian cases, up to 465 European ancestry cases, up to 63 cases	NA	2p24.3	ENSG151779	NBAS			ENSG00000151779	NA	NA	rs9287655-?	rs9287655	0	9287655	intron_variant	0		1E-6	6	(endpoint 4, additive)	1.5151515	[NR]	Illumina [> 750000]	N
6	rs6731789	2	15385484	rs9287655	2019-08-28	30972912	Wei L	2019-04-10	J Viral Hepat	www.ncbi.nlm.nih.gov/pubmed/30972912	Genetic variation in FCER1A predicts peginterferon alfa-2a-induced hepatitis B surface antigen clearance in East Asian patients with chronic hepatitis B.	Peginterferon alfa-2a treatment response in chronic hepatitis B infection	up to 1,108 East Asian cases, up to 465 European ancestry cases, up to 63 cases	NA	2p24.3	ENSG151779	NBAS			ENSG00000151779	NA	NA	rs9287655-?	rs9287655	0	9287655	intron_variant	0		1E-6	6	(endpoint 5, additive)	1.5625	[NR]	Illumina [> 750000]	N
6	rs6731789	2	15393316	rs2042144	2021-12-14	34594039	Sakaue S	2021-09-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/34594039	A cross-population atlas of genetic associations for 220 human phenotypes.	Diastolic blood pressure	340,162 European ancestry individuals, 145,515 East Asian ancestry individuals	NA	2p24.3		NBAS			ENSG00000151779	NA	NA	rs2042144-C	rs2042144	0	2042144	intron_variant	0	NR	6E-9	8.22184874961636		0.0118	[0.0079-0.0157] unit decrease	Affymetrix, Illumina [20537302] (imputed)	N
6	rs6731789	2	15398964	rs10929355	2018-07-19	29662059	Howard DM	2018-04-16	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29662059	Genome-wide association study of depression phenotypes in UK Biobank identifies variants in excitatory synaptic pathways.	Major depressive disorder (probable)	30,603 British ancestry cases, 143,916 British ancestry controls	NA	2p24.3	NR	NBAS			ENSG00000151779	NA	NA	rs10929355-G	rs10929355	0	10929355	intron_variant	0	0.4558	6E-9	8.22184874961636		0.0075	[0.005-0.01] unit decrease	NR [7666894] (imputed)	N
6	rs6731789	2	15433328	rs12613488	2021-12-14	34594039	Sakaue S	2021-09-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/34594039	A cross-population atlas of genetic associations for 220 human phenotypes.	Body mass index	163,835 East Asian ancestry individuals	NA	2p24.3		NBAS			ENSG00000151779	NA	NA	rs12613488-T	rs12613488	0	12613488	intron_variant	0	0.684936	3E-10	9.52287874528034		0.0218276	[0.015-0.029] unit decrease	Illumina [13479178] (imputed)	N
6	rs6731789	2	15433328	rs12613488	2021-12-14	34594039	Sakaue S	2021-09-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/34594039	A cross-population atlas of genetic associations for 220 human phenotypes.	Weight	165,419 East Asian ancestry individuals	NA	2p24.3		NBAS			ENSG00000151779	NA	NA	rs12613488-T	rs12613488	0	12613488	intron_variant	0	0.684679	1E-11	11		0.0200184	[0.014-0.026] unit decrease	Illumina [13479924] (imputed)	N
7	rs10175979	2	57813173	rs10175979	2018-07-19	29662059	Howard DM	2018-04-16	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29662059	Genome-wide association study of depression phenotypes in UK Biobank identifies variants in excitatory synaptic pathways.	Depression (broad)	113,769 British ancestry cases, 208,811 British ancestry controls	NA	2p16.1	NR					NA	NA	rs10175979-T	rs10175979	0	10175979	intergenic_variant	1	0.6506	8E-7	6.09691001300806		0.0061	[0.0037-0.0085] unit increase	NR [7666894] (imputed)	N
8	rs1439253	2	212717215	rs1439253	2019-01-22	29500382	Nagel M	2018-03-02	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29500382	Item-level analyses reveal genetic heterogeneity in neuroticism.	Feeling fed-up	374,971 European ancestry individuals	NA	2q34	ERBB4	ERBB4			ENSG00000178568	NA	NA	rs1439253-A	rs1439253	0	1439253	intron_variant	0	0.421921	4E-10	9.39794000867204		6.25	z score decrease	NR [10847151] (imputed)	N
9	rs429454	3	11360997	rs2594992	2018-09-14	27618452	Ehret GB	2016-09-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27618452	The genetics of blood pressure regulation and its target organs from association studies in 342,415 individuals.	Systolic blood pressure	up to 201,529 European ancestry individuals	up to 140,886 European ancestry individuals	3p25.3	HRH1, ATG7	ATG7			ENSG00000197548	NA	NA	rs2594992-A	rs2594992	0	2594992	intron_variant	0	0.607	2E-8	7.69897000433602		0.334	[0.22-0.45] mm Hg decrease	Affymetrix, Illumina, Perlegen [128272]	N
9	rs429454	3	11509668	rs9818393	2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	Hip circumference adjusted for BMI	219,872 British ancestry women	NA	3p25.3	ATG7	ATG7			ENSG00000197548	NA	NA	rs9818393-T	rs9818393	0	9818393	intron_variant	0	NR	8E-9	8.09691001300806		0.0166791	[0.011-0.022] unit increase	Affymetrix [321016] (imputed)	N
13	rs12055234	5	103783801	rs76025409	2021-11-29	33893285	Guindo-Martinez M	2021-04-23	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/33893285	The impact of non-additive genetic associations on age-related complex diseases.	Major depressive disorder	7,264 European ancestry cases, 49,373 European ancestry controls	NA	5q21.2		LINC02163 - RNU6-334P	ENSG00000251026	ENSG00000252881		41979	332188	rs76025409-C	rs76025409	0	76025409	intron_variant	1	0.3653696	3E-8	7.52287874528034		1.11		Affymetrix [15589182] (imputed)	N
13	rs1363103	5	103786487	rs10076888	2021-09-06	33830993	Johnston KJA	2021-04-08	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/33830993	Sex-stratified genome-wide association study of multisite chronic pain in UK Biobank.	Multisite chronic pain	387,649 British ancestry individuals	NA	5q21.2	RP11-6N13.1	LINC02163 - NA	ENSG00000251026			44665	NA	rs10076888-?	rs10076888	0	10076888	intron_variant	1	NR	1E-8	8		NA	[NR]	NR [NR] (imputed)	N
13	rs12055234	5	103787168	rs147831713	2021-04-27	33686288	Peyrot WJ	2021-03-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33686288	Identifying loci with different allele frequencies among cases of eight psychiatric disorders using CC-GWAS.	ADHD vs anorexia nervosa (ordinary least squares (OLS))	19,099 ADHD cases, 16,992 anorexia nervosa cases	NA	5q21.2		LINC02163 - NA	ENSG00000251026			45346	NA	rs147831713-?	rs147831713	0	147831713	intron_variant	1	NR	3E-10	9.52287874528034		0.0225	NR unit increase	NR [5496413] (imputed)	N
13	rs12055234	5	103787168	rs147831713	2021-09-06	33830993	Johnston KJA	2021-04-08	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/33830993	Sex-stratified genome-wide association study of multisite chronic pain in UK Biobank.	Multisite chronic pain	387,649 British ancestry individuals	NA	5q21.2	RP11-6N13.1	LINC02163 - NA	ENSG00000251026			45346	NA	rs147831713-?	rs147831713	0	147831713	intron_variant	1	NR	1E-8	8		NA	[NR]	NR [NR] (imputed)	N
13	rs254035	5	103817315	rs13166522	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder or stress-related disorder	16,823 European ancestry cases, 25,632 European ancestry controls, 12,665 European ancestry cases, 19,225 European ancestry controls	NA	5q21.2		LINC02163 - RNU6-334P	ENSG00000251026	ENSG00000252881		75493	298674	rs13166522-?	rs13166522	0	13166522	intron_variant	1	NR	2E-9	8.69897000433602		NA		NR [NR]	N
13	rs12055234	5	103818412	rs4235642	2021-01-13	33414549	Demange PA	2021-01-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33414549	Investigating the genetic architecture of noncognitive skills using GWAS-by-subtraction.	Noncognitive aspects of educational attainment	510,795 European ancestry individuals	NA	5q21.2	NR	LINC02163 - RNU6-334P	ENSG00000251026	ENSG00000252881		76590	297577	rs4235642-A	rs4235642	0	4235642	intron_variant	1	0.380716	2E-9	8.69897000433602		0.043215998	[0.029-0.057] unit increase	Affymetrix, Illumina, Perlegen [7305956] (imputed)	N
13	rs12055234	5	103818412	rs4235642	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder or stress-related disorder	16,823 European ancestry cases, 25,632 European ancestry controls, 12,665 European ancestry cases, 19,225 European ancestry controls	NA	5q21.2		LINC02163 - RNU6-334P	ENSG00000251026	ENSG00000252881		76590	297577	rs4235642-?	rs4235642	0	4235642	intron_variant	1	NR	2E-8	7.69897000433602		NA		NR [NR]	N
13	rs254035	5	103822036	rs10040923	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder or stress-related disorder	16,823 European ancestry cases, 25,632 European ancestry controls, 12,665 European ancestry cases, 19,225 European ancestry controls	NA	5q21.2		LINC02163 - RNU6-334P	ENSG00000251026	ENSG00000252881		80214	293953	rs10040923-?	rs10040923	0	10040923	intron_variant	1	NR	4E-8	7.39794000867204		NA		NR [NR]	N
13	rs254035	5	103822938	rs12719532	2022-09-07	35898629	Yin B	2022-07-11	Front Psychiatry	www.ncbi.nlm.nih.gov/pubmed/35898629	Shared Genetics and Causality Between Decaffeinated Coffee Consumption and Neuropsychiatric Diseases: A Large-Scale Genome-Wide Cross-Trait Analysis and Mendelian Randomization Analysis.	Decaffeinated coffee consumption or major depression disorder	64,717 decaffeinated coffee drinking cases, 170,756 major depressive disorder cases, 594,397 controls	NA	5q21.2		LINC02163 - RNU6-334P	ENSG00000251026	ENSG00000252881		81116	293051	rs12719532-?	rs12719532	0	12719532	intron_variant	1	NR	1E-8	8		NA		NR [NR]	N
